ad_id,reporting_start,reporting_end,campaign_id,fb_campaign_id,age,gender,interest1,interest2,interest3,impressions,clicks,spent,total_conversion,approved_conversion,CTR,day_of_week,hour,is_weekend
777198,2017-08-30,30/08/2017,936,115631,30-34,M,64,70,69,0.004170217464928463,0.011764705882352941,0.009031955417080578,0.016666666666666666,0.0,0.0003142430670123,Wednesday,0,0
777200,2017-08-23,23/08/2017,936,115631,30-34,M,64,69,70,0.000621398775123806,0.0,0.0,0.016666666666666666,0.047619047619047616,0.0,Wednesday,0,0
777201,2017-08-23,23/08/2017,936,115631,30-34,M,64,69,65,0.000616156313759493,0.0,0.0,0.016666666666666666,0.047619047619047616,0.0,Wednesday,0,0
777235,2017-08-24,24/08/2017,936,115637,30-34,M,65,66,67,0.0009441378028643274,0.0029411764705882353,0.001546995879270712,0.016666666666666666,0.047619047619047616,0.0003468609087755,Thursday,0,0
777248,2017-08-24,24/08/2017,936,115639,30-34,F,7,9,10,0.001306522944672466,0.0029411764705882353,0.0020001562228303725,0.016666666666666666,0.0,0.0002506893958385,Thursday,0,0
777261,2017-08-24,24/08/2017,936,115641,40-44,M,29,31,34,0.006422509928571452,0.011764705882352941,0.008250644560787912,0.016666666666666666,0.047619047619047616,0.0002040504004489,Thursday,0,0
777382,2017-08-25,25/08/2017,936,115675,40-44,M,24,26,27,0.000997873031848536,0.0029411764705882353,0.0021564184687822407,0.016666666666666666,0.0,0.0003281916639317,Friday,0,0
777398,2017-08-25,25/08/2017,936,115677,35-39,M,24,27,30,0.0009919752628136838,0.0029411764705882353,0.0016407531137079942,0.016666666666666666,0.047619047619047616,0.0003301419610432,Friday,0,0
777410,2017-08-25,25/08/2017,936,115679,45-49,M,26,29,28,0.0011430236808729532,0.0029411764705882353,0.0020939136447823046,0.016666666666666666,0.047619047619047616,0.0002865329512893,Friday,0,0
777482,2017-08-25,25/08/2017,936,115691,45-49,M,28,32,32,0.0008117656534154232,0.0,0.0,0.016666666666666666,0.0,0.0,Friday,0,0
777495,2017-08-25,25/08/2017,936,115693,40-44,M,19,25,25,0.006415301544195522,0.020588235294117647,0.01629814807557853,0.03333333333333333,0.0,0.0003574894029926,Friday,0,0
777519,2017-08-24,24/08/2017,936,115697,45-49,M,29,34,32,0.006400884775443661,0.014705882352941176,0.00953199456693615,0.016666666666666666,0.0,0.0002559246557813,Thursday,0,0
777625,2017-08-24,24/08/2017,936,115715,45-49,M,16,17,19,0.019472962187358223,0.03529411764705882,0.030721149384124045,0.05,0.0,0.0002019080308919,Thursday,0,0
777627,2017-08-23,23/08/2017,936,115715,45-49,M,16,17,19,0.05161613108113781,0.09705882352941177,0.08780373613067755,0.03333333333333333,0.0,0.000209478588749,Wednesday,0,0
777638,2017-08-23,23/08/2017,936,115717,40-44,M,7,10,12,0.0005830632763972669,0.0,0.0,0.016666666666666666,0.047619047619047616,0.0,Wednesday,0,0
777670,2017-08-23,23/08/2017,936,115723,40-44,M,16,19,19,0.00778751580630446,0.011764705882352941,0.009422610938202923,0.016666666666666666,0.0,0.0001682864234927,Wednesday,0,0
777673,2017-08-23,23/08/2017,936,115723,40-44,M,16,18,17,0.002326181680031352,0.0,0.0,0.016666666666666666,0.0,0.0,Wednesday,0,0
777742,2017-08-23,23/08/2017,936,115735,35-39,M,64,69,68,0.0015480038212661354,0.0029411764705882353,0.0028595984818083242,0.016666666666666666,0.047619047619047616,0.0002115954295387,Wednesday,0,0
777758,2017-08-24,24/08/2017,936,115737,30-34,M,19,20,20,0.0017062606237013352,0.0029411764705882353,0.0015001171682947458,0.03333333333333333,0.0,0.0001919754271453,Thursday,0,0
777794,2017-08-24,24/08/2017,936,115743,30-34,M,18,23,24,0.00441399191836902,0.008823529411764706,0.004094069775417974,0.05,0.0,0.0002226675573368,Thursday,0,0
777816,2017-08-23,23/08/2017,936,115747,40-44,M,2,7,7,0.00016333871341695427,0.0,0.0,0.016666666666666666,0.047619047619047616,0.0,Wednesday,0,0
777871,2017-08-23,23/08/2017,936,115756,30-34,M,20,26,23,0.0015119618993864833,0.0029411764705882353,0.0021251660567822724,0.016666666666666666,0.0,0.0002166377816291,Wednesday,0,0
777904,2017-08-30,30/08/2017,936,115762,30-34,M,31,32,33,0.001073888721631075,0.0,0.0,0.016666666666666666,0.0,0.0,Wednesday,0,0
777905,2017-08-30,30/08/2017,936,115762,30-34,M,31,36,36,0.0010768376061485012,0.0,0.0,0.016666666666666666,0.0,0.0,Wednesday,0,0
778037,2017-08-28,28/08/2017,936,115784,35-39,M,27,29,28,0.004788172598246863,0.011764705882352941,0.009453863909621597,0.016666666666666666,0.0,0.0002736914129319,Monday,0,0
778048,2017-08-28,28/08/2017,936,115786,30-34,M,27,28,29,0.01854963367956859,0.03529411764705882,0.0310649275865667,0.03333333333333333,0.0,0.0002119579616709,Monday,0,0
778085,2017-08-28,28/08/2017,936,115792,30-34,M,26,32,31,0.003844529552670516,0.008823529411764706,0.007078677997420873,0.016666666666666666,0.047619047619047616,0.0002556455048998,Monday,0,0
778087,2017-08-28,28/08/2017,936,115792,30-34,M,26,30,32,0.005212484314920949,0.014705882352941176,0.010594577501569962,0.016666666666666666,0.0,0.0003142677561282,Monday,0,0
778112,2017-08-28,28/08/2017,936,115796,35-39,M,29,33,35,0.0037498375942776113,0.0058823529411764705,0.0048285022926387285,0.016666666666666666,0.047619047619047616,0.0001747335313646,Monday,0,0
778113,2017-08-28,28/08/2017,936,115796,35-39,M,29,35,35,0.0015050811688458224,0.0,0.0,0.016666666666666666,0.0,0.0,Monday,0,0
778124,2017-08-28,28/08/2017,936,115798,30-34,M,29,34,32,0.0015955136273802222,0.0,0.0,0.016666666666666666,0.0,0.0,Monday,0,0
778148,2017-08-28,28/08/2017,936,115802,35-39,M,28,32,30,0.0010476764148095099,0.0,0.0,0.016666666666666666,0.0,0.0,Monday,0,0
778156,2017-08-28,28/08/2017,936,115804,30-34,M,28,32,31,0.0030755260012928468,0.0058823529411764705,0.004906633509371988,0.016666666666666666,0.0,0.0002130379207498,Monday,0,0
778161,2017-08-27,27/08/2017,936,115804,30-34,M,28,31,33,0.005882208754211939,0.01764705882352941,0.01178217082957438,0.03333333333333333,0.047619047619047616,0.0003341873677175,Sunday,0,1
778208,2017-08-27,27/08/2017,936,115812,40-44,F,29,32,32,0.0009021981119498231,0.0,0.0,0.016666666666666666,0.0,0.0,Sunday,0,1
778264,2017-08-27,27/08/2017,936,115822,40-44,F,27,31,30,0.002670545860899665,0.0029411764705882353,0.001546995879270712,0.016666666666666666,0.0,0.0001226692836113,Sunday,0,1
778266,2017-08-27,27/08/2017,936,115822,40-44,F,27,32,28,0.02442348398444608,0.055882352941176466,0.053363544341574705,0.016666666666666666,0.0,0.0002548898607496,Sunday,0,1
778421,2017-08-27,27/08/2017,936,115848,40-44,F,20,21,23,0.0021944648382529867,0.0058823529411764705,0.0048285022926387285,0.016666666666666666,0.0,0.0002985520226899,Sunday,0,1
778422,2017-08-27,27/08/2017,936,115848,40-44,F,20,25,24,0.0039021966276779592,0.011764705882352941,0.006187983328005575,0.016666666666666666,0.0,0.0003358240282092,Sunday,0,1
778461,2017-08-27,27/08/2017,936,115854,40-44,M,29,35,33,0.0033055389936520814,0.0058823529411764705,0.004140948672345968,0.016666666666666666,0.047619047619047616,0.0001982160555004,Sunday,0,1
778471,2017-08-27,27/08/2017,936,115856,30-34,M,32,35,36,0.00041661512808032793,0.0,0.0,0.016666666666666666,0.047619047619047616,0.0,Sunday,0,1
778483,2017-08-27,27/08/2017,936,115858,40-44,F,18,24,20,0.007924802763282408,0.014705882352941176,0.01278224838235217,0.016666666666666666,0.0,0.000206714073094,Sunday,0,1
778529,2017-08-27,27/08/2017,936,115866,30-34,M,31,35,33,0.0007249373870689884,0.0,0.0,0.016666666666666666,0.0,0.0,Sunday,0,1
778556,2017-08-28,28/08/2017,936,115870,40-44,M,32,35,38,0.003189221882131386,0.011764705882352941,0.006453629387080078,0.016666666666666666,0.047619047619047616,0.0004108885464817,Monday,0,0
778590,2017-08-28,28/08/2017,936,115876,30-34,M,30,36,36,0.0004487252039367453,0.0,0.0,0.016666666666666666,0.047619047619047616,0.0,Monday,0,0
778600,2017-08-29,29/08/2017,936,115878,40-44,F,22,23,25,0.0035217905249299943,0.011764705882352941,0.008422532826006426,0.016666666666666666,0.0,0.0003720930232558,Tuesday,0,0
778626,2017-08-29,29/08/2017,936,115882,30-34,M,29,33,35,0.002499182905053682,0.0029411764705882353,0.0011250879461483976,0.016666666666666666,0.047619047619047616,0.0001310787783457,Tuesday,0,0
778628,2017-08-29,29/08/2017,936,115882,30-34,M,29,35,30,0.0015093406687043268,0.0,0.0,0.016666666666666666,0.0,0.0,Tuesday,0,0
778674,2017-08-29,29/08/2017,936,115890,35-39,M,29,31,30,0.0012223159090081878,0.0,0.0,0.016666666666666666,0.0,0.0,Tuesday,0,0
778689,2017-08-30,30/08/2017,936,115892,30-34,M,28,32,32,0.0024415158300462388,0.0029411764705882353,0.0026252050206858183,0.016666666666666666,0.047619047619047616,0.0001341741580571,Wednesday,0,0
778722,2017-08-30,30/08/2017,936,115898,35-39,F,64,70,67,0.01369052730252094,0.041176470588235294,0.029846082407543648,0.016666666666666666,0.0,0.0003350484623668,Wednesday,0,0
778737,2017-08-30,30/08/2017,936,115900,35-39,M,27,32,30,0.0026459718232544473,0.0058823529411764705,0.00559418694371272,0.016666666666666666,0.047619047619047616,0.0002476166893648,Wednesday,0,0
778756,2017-08-30,30/08/2017,936,115904,35-39,F,63,65,65,0.0018350285809622742,0.0029411764705882353,0.002468942960685978,0.016666666666666666,0.0,0.00017850767583,Wednesday,0,0
778804,2017-08-30,30/08/2017,936,115912,30-34,M,26,29,29,0.002025723113089161,0.0058823529411764705,0.004297210732345808,0.016666666666666666,0.047619047619047616,0.0003234152652005,Wednesday,0,0
778808,2017-08-29,29/08/2017,936,115912,30-34,M,26,28,29,0.0005689741614806756,0.0,0.0,0.016666666666666666,0.0,0.0,Tuesday,0,0
778964,2017-08-29,29/08/2017,936,115938,35-39,F,27,33,28,0.03684746211019744,0.07352941176470588,0.06452066693114972,0.016666666666666666,0.0,0.0002223012626711,Tuesday,0,0
779057,2017-08-29,29/08/2017,936,115954,40-44,M,15,21,21,0.0014457758246620312,0.0,0.0,0.016666666666666666,0.0,0.0,Tuesday,0,0
779106,2017-08-28,28/08/2017,936,115962,35-39,F,30,35,36,0.0048061935591866885,0.020588235294117647,0.014704274321334669,0.016666666666666666,0.0,0.0004771642808452,Monday,0,0
779438,2017-08-28,28/08/2017,936,116031,30-34,F,64,66,69,0.01085927051195663,0.026470588235294117,0.02095476191860934,0.016666666666666666,0.0,0.0002715423606082,Monday,0,0
779453,2017-08-29,29/08/2017,936,116033,45-49,M,64,68,70,0.0014402057094624486,0.0029411764705882353,0.0014844909615134507,0.016666666666666666,0.0,0.0002274277916761,Tuesday,0,0
779488,2017-08-29,29/08/2017,936,116039,45-49,M,65,68,69,0.0003291315540633541,0.0,0.0,0.016666666666666666,0.0,0.0,Tuesday,0,0
779573,2017-08-29,29/08/2017,936,116053,35-39,F,10,13,16,0.02933337670596051,0.07058823529411765,0.05045706704565736,0.016666666666666666,0.0,0.0002680755526265,Tuesday,0,0
779608,2017-08-29,29/08/2017,936,116059,35-39,F,15,18,16,0.0008052125767100319,0.0,0.0,0.016666666666666666,0.0,0.0,Tuesday,0,0
779609,2017-08-29,29/08/2017,936,116059,35-39,F,15,20,18,0.0023310964875603957,0.0058823529411764705,0.0027033362358564557,0.016666666666666666,0.047619047619047616,0.0002810567734682,Tuesday,0,0
779622,2017-08-29,29/08/2017,936,116061,30-34,F,15,18,17,0.0028215942789589343,0.0029411764705882353,0.0013907336333188434,0.03333333333333333,0.0,0.0001161035643794,Tuesday,0,0
779631,2017-08-19,19/08/2017,936,116063,35-39,F,16,19,18,0.003187583612955038,0.0029411764705882353,0.0021564184687822407,0.016666666666666666,0.0,0.0001027749229188,Saturday,0,1
779644,2017-08-19,19/08/2017,936,116065,30-34,F,16,20,20,0.01697722292410995,0.023529411764705882,0.0159856237680642,0.03333333333333333,0.047619047619047616,0.0001543924656476,Saturday,0,1
779645,2017-08-22,22/08/2017,936,116065,30-34,F,16,21,20,0.008940857306453328,0.008823529411764706,0.0069224155655169765,0.016666666666666666,0.0,0.0001099344058045,Tuesday,0,0
779715,2017-08-22,22/08/2017,936,116077,30-34,F,29,32,33,0.006686598919798722,0.011764705882352941,0.005984842464835066,0.016666666666666666,0.0,0.0001959919643294,Tuesday,0,0
779716,2017-08-22,22/08/2017,936,116077,30-34,F,29,32,34,0.002635159246690552,0.0029411764705882353,0.0017345105356599264,0.016666666666666666,0.0,0.0001243162605668,Tuesday,0,0
779738,2017-08-22,22/08/2017,936,116081,30-34,F,28,32,33,0.005125656048574514,0.011764705882352941,0.00836002800356911,0.016666666666666666,0.0,0.0002556727388942,Tuesday,0,0
779778,2017-08-22,22/08/2017,936,116087,30-34,F,31,37,34,0.0008075061535569189,0.0,0.0,0.03333333333333333,0.09523809523809523,0.0,Tuesday,0,0
779789,2017-08-22,22/08/2017,936,116089,45-49,M,10,14,13,0.0038039004770970895,0.008823529411764706,0.006172357308738931,0.016666666666666666,0.047619047619047616,0.0002583756782361,Tuesday,0,0
779824,2017-08-22,22/08/2017,936,116095,45-49,M,7,13,9,0.0030712665014343424,0.008823529411764706,0.006281740749957508,0.016666666666666666,0.0,0.00032,Tuesday,0,0
779871,2017-08-22,22/08/2017,936,116103,30-34,F,32,37,34,0.0014418439786387962,0.0029411764705882353,0.002078287439563632,0.016666666666666666,0.047619047619047616,0.0002271694684234,Tuesday,0,0
779918,2017-08-22,22/08/2017,936,116111,30-34,F,18,23,24,0.002774412126680117,0.0058823529411764705,0.0048285021066866995,0.016666666666666666,0.0,0.0002361553902467,Tuesday,0,0
779922,2017-08-22,22/08/2017,936,116111,30-34,F,18,22,24,0.0019074400785568481,0.0029411764705882353,0.002218923292782177,0.016666666666666666,0.047619047619047616,0.0001717327837884,Tuesday,0,0
779944,2017-08-21,21/08/2017,936,116115,35-39,M,10,13,16,0.0008347014218842927,0.0,0.0,0.016666666666666666,0.0,0.0,Monday,0,0
779979,2017-08-21,21/08/2017,936,116121,35-39,M,16,17,21,0.008458550860936529,0.011764705882352941,0.009406984918936278,0.016666666666666666,0.0,0.0001549366696362,Monday,0,0
779995,2017-08-21,21/08/2017,936,116123,30-34,F,20,24,25,0.0006420409667457885,0.0,0.0,0.016666666666666666,0.0,0.0,Monday,0,0
780064,2017-08-21,21/08/2017,936,116135,30-34,F,22,24,25,0.0008363396910606405,0.0,0.0,0.016666666666666666,0.0,0.0,Monday,0,0
780104,2017-08-21,21/08/2017,936,116147,30-34,F,25,27,26,0.0016282790109071789,0.0029411764705882353,0.001922025193611763,0.016666666666666666,0.047619047619047616,0.00020116676725,Monday,0,0
780199,2017-08-22,22/08/2017,936,116163,35-39,F,23,28,27,0.00033699524610982364,0.0,0.0,0.016666666666666666,0.047619047619047616,0.0,Tuesday,0,0
780318,2017-08-22,22/08/2017,936,116183,45-49,F,29,32,31,0.053191163067278606,0.16470588235294117,0.12044690978802894,0.05,0.0,0.0003449529077682,Tuesday,0,0
780323,2017-08-21,21/08/2017,936,116183,45-49,F,29,35,34,0.008040792220967834,0.020588235294117647,0.014579263929526682,0.016666666666666666,0.0,0.0002852253280091,Monday,0,0
780486,2017-08-21,21/08/2017,936,116216,30-34,F,65,69,71,0.0009428271875232491,0.0,0.0,0.016666666666666666,0.047619047619047616,0.0,Monday,0,0
780498,2017-08-22,22/08/2017,936,116218,30-34,F,64,65,68,0.004462484685988915,0.008823529411764706,0.006391124377128113,0.016666666666666666,0.0,0.0002202481462447,Tuesday,0,0
780511,2017-08-23,23/08/2017,936,116220,30-34,F,63,65,66,0.002022774228571735,0.0029411764705882353,0.002140792263563568,0.03333333333333333,0.047619047619047616,0.000161943319838,Wednesday,0,0
780629,2017-08-24,24/08/2017,936,116240,30-34,F,28,34,34,0.0009703501096858926,0.0,0.0,0.016666666666666666,0.0,0.0,Thursday,0,0
780653,2017-08-24,24/08/2017,936,116244,30-34,F,29,33,35,0.0029732980046887425,0.0029411764705882353,0.0021564184687822407,0.016666666666666666,0.047619047619047616,0.000110180696342,Thursday,0,0
780655,2017-08-24,24/08/2017,936,116244,30-34,F,29,33,34,0.00686091076016213,0.011764705882352941,0.009235096467765736,0.016666666666666666,0.047619047619047616,0.0001910128456138,Thursday,0,0
780666,2017-08-24,24/08/2017,936,116246,45-49,F,10,13,13,0.0011338493734854053,0.0,0.0,0.016666666666666666,0.0,0.0,Thursday,0,0
780681,2017-08-24,24/08/2017,936,116248,30-34,F,26,29,29,0.0013340458668351094,0.0,0.0,0.016666666666666666,0.047619047619047616,0.0,Thursday,0,0
780700,2017-08-18,18/08/2017,936,116252,30-34,F,27,33,30,0.0012265754088666922,0.0,0.0,0.016666666666666666,0.0,0.0,Friday,0,0
780748,2017-08-18,18/08/2017,936,116265,30-34,F,24,26,28,0.0002714644790559107,0.0,0.0,0.016666666666666666,0.0,0.0,Friday,0,0
780759,2017-08-18,18/08/2017,936,116267,45-49,F,18,24,22,0.0009536397640871447,0.0,0.0,0.016666666666666666,0.0,0.0,Friday,0,0
780760,2017-08-24,24/08/2017,936,116267,45-49,F,18,23,22,0.005624345185854792,0.014705882352941176,0.01079771873820715,0.016666666666666666,0.0,0.0002912564804566,Thursday,0,0
780797,2017-08-24,24/08/2017,936,116273,30-34,F,22,25,25,0.008024081875369085,0.020588235294117647,0.014907414626649093,0.016666666666666666,0.0,0.000285819280552,Thursday,0,0
780799,2017-08-23,23/08/2017,936,116273,30-34,F,22,24,26,0.014645310578496452,0.03823529411764706,0.02703336263983653,0.03333333333333333,0.0,0.0002908342468511,Wednesday,0,0
780821,2017-08-23,23/08/2017,936,116277,30-34,F,23,24,25,0.002119104456140987,0.0058823529411764705,0.0020470348416116355,0.016666666666666666,0.0,0.0003091667954861,Wednesday,0,0
780830,2017-08-23,23/08/2017,936,116279,45-49,F,16,17,17,0.005259338813364497,0.008823529411764706,0.006375497985957412,0.016666666666666666,0.047619047619047616,0.0001868809568304,Wednesday,0,0
780835,2017-08-23,23/08/2017,936,116279,45-49,F,16,21,21,0.01793004027707384,0.03529411764705882,0.028017813896763565,0.016666666666666666,0.047619047619047616,0.0002192822162122,Wednesday,0,0
780867,2017-08-23,23/08/2017,936,116285,30-34,F,21,27,26,0.001541450744560744,0.0029411764705882353,0.00190639898839309,0.016666666666666666,0.0,0.0002124946876328,Wednesday,0,0
780974,2017-08-23,23/08/2017,936,116303,40-44,F,32,38,36,0.002724281089883873,0.008823529411764706,0.007141182821420809,0.016666666666666666,0.047619047619047616,0.0003607503607503,Wednesday,0,0
781066,2017-08-23,23/08/2017,936,116323,40-44,F,22,26,25,0.0018979381173340306,0.0058823529411764705,0.0035471521021010837,0.016666666666666666,0.0,0.0003451846738004,Wednesday,0,0
781114,2017-08-23,23/08/2017,936,116331,40-44,F,18,24,22,0.0015765097049345875,0.0029411764705882353,0.0016095007017080261,0.016666666666666666,0.0,0.0002077706212341,Wednesday,0,0
781159,2017-08-23,23/08/2017,936,116339,40-44,F,10,15,11,0.027943469136747015,0.07647058823529412,0.05645753645951921,0.016666666666666666,0.0,0.0003048601747083,Wednesday,0,0
781162,2017-08-21,21/08/2017,936,116339,40-44,F,10,11,13,0.0019126825399211611,0.0029411764705882353,0.002140792263563568,0.016666666666666666,0.0,0.0001712622024319,Monday,0,0
781175,2017-08-21,21/08/2017,936,116341,40-44,F,15,16,21,0.0019192356166265524,0.0029411764705882353,0.0024064379507340136,0.016666666666666666,0.0,0.0001706775900324,Monday,0,0
781187,2017-08-18,18/08/2017,936,116343,40-44,F,16,22,19,0.05377340393255262,0.12058823529411765,0.09230408642140442,0.016666666666666666,0.0,0.0002498202512826,Friday,0,0
781195,2017-08-18,18/08/2017,936,116345,35-39,F,63,67,69,0.005973951828087418,0.01764705882352941,0.012204078576744666,0.016666666666666666,0.0,0.0003290556103981,Friday,0,0
781207,2017-08-18,18/08/2017,936,116347,35-39,F,64,67,70,0.0009021981119498231,0.0,0.0,0.016666666666666666,0.0,0.0,Friday,0,0
781303,2017-08-19,19/08/2017,936,116363,35-39,F,27,29,30,0.024139735763102636,0.058823529411764705,0.04453472940794747,0.016666666666666666,0.0,0.000271458819697,Saturday,0,1
781305,2017-08-19,19/08/2017,936,116363,35-39,F,27,30,28,0.006035223095282827,0.020588235294117647,0.015751230486643234,0.016666666666666666,0.0,0.0003800010857173,Saturday,0,1
781327,2017-08-19,19/08/2017,936,116367,35-39,F,29,35,35,0.05398179177178406,0.14411764705882352,0.10622704895981153,0.03333333333333333,0.047619047619047616,0.0002974131128834,Saturday,0,1
781353,2017-08-19,19/08/2017,936,116371,35-39,F,10,13,15,0.0024402052147051607,0.0029411764705882353,0.002562700196685882,0.016666666666666666,0.047619047619047616,0.0001342462075446,Saturday,0,1
781354,2017-08-19,19/08/2017,936,116371,35-39,F,10,14,16,0.0021043600335538567,0.0029411764705882353,0.0008281896594633336,0.016666666666666666,0.0,0.0001556662515566,Saturday,0,1
781438,2017-08-18,18/08/2017,936,116385,30-34,M,63,65,68,0.0006829976961544842,0.0,0.0,0.016666666666666666,0.0,0.0,Friday,0,0
781470,2017-08-18,18/08/2017,936,116391,35-39,M,16,17,18,0.001970677268763874,0.0,0.0,0.016666666666666666,0.0,0.0,Friday,0,0
781499,2017-08-18,18/08/2017,936,116395,35-39,M,15,21,20,0.0021004281875306218,0.0029411764705882353,0.002140792263563568,0.016666666666666666,0.0,0.0001559575795383,Friday,0,0
781508,2017-08-24,24/08/2017,936,116397,30-34,F,63,68,64,0.0016508871255407787,0.0029411764705882353,0.002250175890734173,0.016666666666666666,0.0,0.0001984126984126,Thursday,0,0
781556,2017-08-24,24/08/2017,936,116405,30-34,F,32,37,36,0.0005801143918798408,0.0,0.0,0.016666666666666666,0.0,0.0,Thursday,0,0
781559,2017-08-18,18/08/2017,936,116405,30-34,F,32,38,34,0.000583718584067806,0.0,0.0,0.016666666666666666,0.0,0.0,Friday,0,0
781606,2017-08-18,18/08/2017,936,116413,35-39,M,20,21,24,0.0026862732449926038,0.008823529411764706,0.0061254785040056395,0.016666666666666666,0.0,0.0003658536585365,Friday,0,0
781690,2017-08-18,18/08/2017,936,116427,45-49,F,26,28,30,0.03797328068818366,0.11176470588235293,0.07725603595091252,0.016666666666666666,0.0,0.0003278801684268,Friday,0,0
781811,2017-08-18,18/08/2017,936,116447,35-39,F,16,17,22,0.00333699376183796,0.0029411764705882353,0.001922025193611763,0.016666666666666666,0.047619047619047616,9.8173964264677e-05,Friday,0,0
781857,2017-08-18,18/08/2017,936,116455,30-34,M,20,21,24,0.0029923019271343772,0.008823529411764706,0.006531760417861308,0.03333333333333333,0.0,0.0003284431793299,Friday,0,0
781858,2017-08-18,18/08/2017,936,116455,30-34,M,20,25,22,0.001108620028169649,0.0029411764705882353,0.002250175890734173,0.016666666666666666,0.047619047619047616,0.0002954209748892,Friday,0,0
781907,2017-08-19,19/08/2017,936,116463,45-49,F,21,27,23,0.0004300489353263801,0.0,0.0,0.016666666666666666,0.0,0.0,Saturday,0,1
781928,2017-08-19,19/08/2017,936,116467,30-34,M,18,21,22,0.000954950379428223,0.0,0.0,0.016666666666666666,0.047619047619047616,0.0,Saturday,0,1
781929,2017-08-20,20/08/2017,936,116467,30-34,M,18,21,21,0.0020119616520078393,0.0029411764705882353,0.002078287439563632,0.016666666666666666,0.0,0.0001628134158254,Sunday,0,1
781950,2017-08-20,20/08/2017,936,116471,30-34,F,20,26,21,0.0006495770049569885,0.0,0.0,0.016666666666666666,0.0,0.0,Sunday,0,1
781999,2017-08-20,20/08/2017,936,116479,30-34,M,24,30,29,0.0029949231578165337,0.008823529411764706,0.005859832630883166,0.016666666666666666,0.0,0.0003281557646029,Sunday,0,1
782001,2017-08-20,20/08/2017,936,116479,30-34,M,24,30,28,0.0017934165438830395,0.0058823529411764705,0.004265958320345841,0.016666666666666666,0.047619047619047616,0.0003652968036529,Sunday,0,1
782022,2017-08-20,20/08/2017,936,116483,30-34,F,18,24,20,0.0027039665520971604,0.0058823529411764705,0.003625283317271722,0.016666666666666666,0.047619047619047616,0.0002423067603586,Sunday,0,1
782026,2017-08-21,21/08/2017,936,116483,30-34,F,18,24,20,0.0018684492721597699,0.0029411764705882353,0.0020626612327823363,0.016666666666666666,0.0,0.0001753155680224,Monday,0,0
782130,2017-08-21,21/08/2017,936,116501,30-34,F,16,18,21,0.002391712447085265,0.0,0.0,0.016666666666666666,0.0,0.0,Monday,0,0
782134,2017-08-21,21/08/2017,936,116501,30-34,F,16,19,21,0.012408745498946402,0.014705882352941176,0.009641378194106756,0.016666666666666666,0.047619047619047616,0.0001320201726823,Monday,0,0
782135,2017-08-20,20/08/2017,936,116501,30-34,F,16,20,17,0.008278341251538267,0.011764705882352941,0.00771935318644702,0.03333333333333333,0.047619047619047616,0.0001583092571338,Sunday,0,1
782171,2017-08-20,20/08/2017,936,116507,30-34,F,30,31,32,0.00017480659765138902,0.0,0.0,0.016666666666666666,0.0,0.0,Sunday,0,1
782180,2017-08-19,19/08/2017,936,116509,30-34,M,29,34,30,0.001112224220357614,0.0,0.0,0.016666666666666666,0.0,0.0,Saturday,0,1
782219,2017-08-19,19/08/2017,936,116515,30-34,M,26,27,32,0.00031962959284053674,0.0,0.0,0.016666666666666666,0.0,0.0,Saturday,0,1
782228,2017-08-19,19/08/2017,936,116517,40-44,F,63,64,66,0.004035551738632672,0.014705882352941176,0.00990702425474388,0.016666666666666666,0.047619047619047616,0.0004059100503328,Saturday,0,1
782242,2017-08-19,19/08/2017,936,116519,30-34,F,28,34,31,0.0015666800898765005,0.0029411764705882353,0.0013438550145375803,0.016666666666666666,0.0,0.0002090738030524,Saturday,0,1
782275,2017-08-19,19/08/2017,936,116525,30-34,F,29,31,30,0.0021210703791526044,0.0029411764705882353,0.0021095398515635997,0.016666666666666666,0.0,0.0001544401544401,Saturday,0,1
782337,2017-08-20,20/08/2017,936,116535,45-49,F,16,18,19,0.03426489458060273,0.08529411764705883,0.06133291830069934,0.016666666666666666,0.047619047619047616,0.0002773049781024,Sunday,0,1
782407,2017-08-20,20/08/2017,936,116547,45-49,F,10,12,11,0.011029650506296803,0.032352941176470584,0.019548402823879936,0.016666666666666666,0.0,0.000326758555133,Sunday,0,1
782443,2017-08-20,20/08/2017,936,116553,40-44,F,20,25,24,0.00032028490051107586,0.0,0.0,0.016666666666666666,0.0,0.0,Sunday,0,1
782541,2017-08-20,20/08/2017,936,116569,40-44,F,28,29,30,0.0024035079851549694,0.008823529411764706,0.006375497985957412,0.016666666666666666,0.0,0.0004088864658579,Sunday,0,1
782587,2017-08-18,18/08/2017,936,116577,30-34,M,10,13,16,0.0008183187301208145,0.0,0.0,0.016666666666666666,0.0,0.0,Friday,0,0
782647,2017-08-18,18/08/2017,936,116587,40-44,F,27,33,30,0.003683651519553159,0.008823529411764706,0.007109930782887519,0.016666666666666666,0.0,0.0002668089647812,Friday,0,0
782658,2017-08-23,23/08/2017,936,116589,30-34,M,15,17,19,0.0015810968586283615,0.0,0.0,0.016666666666666666,0.0,0.0,Wednesday,0,0
782694,2017-08-23,23/08/2017,936,116595,35-39,F,29,31,35,0.009512940902833987,0.020588235294117647,0.013922962907185919,0.03333333333333333,0.09523809523809523,0.0002410883416566,Wednesday,0,0
782706,2017-08-23,23/08/2017,936,116597,35-39,F,30,32,32,0.0002488563644223107,0.0,0.0,0.016666666666666666,0.0,0.0,Wednesday,0,0
